Entity,Code,Day,people_vaccinated_per_hundred,145610-annotations
Argentina,ARG,2021-01-28,0.61,
Argentina,ARG,2021-01-29,0.61,
Argentina,ARG,2021-01-30,0.62,
Argentina,ARG,2021-02-01,0.62,
Argentina,ARG,2021-02-03,0.62,
Argentina,ARG,2021-02-04,0.65,
Argentina,ARG,2021-02-06,0.67,
Argentina,ARG,2021-02-07,0.7,
Argentina,ARG,2021-02-08,0.71,
Argentina,ARG,2021-02-09,0.71,
Argentina,ARG,2021-02-10,0.74,
Argentina,ARG,2021-02-11,0.8,
Argentina,ARG,2021-02-12,0.81,
Argentina,ARG,2021-02-13,0.81,
Argentina,ARG,2021-02-14,0.82,
Argentina,ARG,2021-02-15,0.82,
Argentina,ARG,2021-02-16,0.82,
Argentina,ARG,2021-02-17,0.82,
Argentina,ARG,2021-02-18,0.86,
Argentina,ARG,2021-02-19,0.91,
Argentina,ARG,2021-02-20,0.98,
Argentina,ARG,2021-02-21,1,
Argentina,ARG,2021-02-22,1.01,
Argentina,ARG,2021-02-23,1.06,
Argentina,ARG,2021-02-24,1.13,
Argentina,ARG,2021-02-25,1.23,
Argentina,ARG,2021-02-26,1.36,
Argentina,ARG,2021-02-27,1.52,
Argentina,ARG,2021-02-28,1.6,
Argentina,ARG,2021-03-01,1.66,
Argentina,ARG,2021-03-02,1.81,
Argentina,ARG,2021-03-03,1.92,
Argentina,ARG,2021-03-04,2.06,
Argentina,ARG,2021-03-05,2.26,
Argentina,ARG,2021-03-07,2.59,
Argentina,ARG,2021-03-08,2.64,
Argentina,ARG,2021-03-09,2.85,
Argentina,ARG,2021-03-10,3.12,
Argentina,ARG,2021-03-11,3.43,
Argentina,ARG,2021-03-12,3.77,
Argentina,ARG,2021-03-13,4.11,
Argentina,ARG,2021-03-14,4.24,
Argentina,ARG,2021-03-15,4.28,
Argentina,ARG,2021-03-16,4.53,
Argentina,ARG,2021-03-17,4.76,
Argentina,ARG,2021-03-18,5.02,
Argentina,ARG,2021-03-19,5.22,
Argentina,ARG,2021-03-20,5.42,
Argentina,ARG,2021-03-21,5.51,
Argentina,ARG,2021-03-22,5.56,
Argentina,ARG,2021-03-23,5.74,
Argentina,ARG,2021-03-24,5.91,
Argentina,ARG,2021-03-25,5.99,
Argentina,ARG,2021-03-26,6.19,
Argentina,ARG,2021-03-27,6.38,
Argentina,ARG,2021-03-28,6.49,
Argentina,ARG,2021-03-29,6.53,
Argentina,ARG,2021-03-30,6.74,
Argentina,ARG,2021-03-31,7.05,
Argentina,ARG,2021-04-01,7.33,
Argentina,ARG,2021-04-02,7.54,
Argentina,ARG,2021-04-03,7.66,
Argentina,ARG,2021-04-04,7.78,
Argentina,ARG,2021-04-05,7.84,
Argentina,ARG,2021-04-06,8.14,
Argentina,ARG,2021-04-07,8.49,
Argentina,ARG,2021-04-08,8.91,
Argentina,ARG,2021-04-09,9.31,
Argentina,ARG,2021-04-10,9.82,
Argentina,ARG,2021-04-11,10.06,
Argentina,ARG,2021-04-12,10.22,
Argentina,ARG,2021-04-13,10.6,
Argentina,ARG,2021-04-14,10.96,
Argentina,ARG,2021-04-15,11.32,
Argentina,ARG,2021-04-16,11.63,
Argentina,ARG,2021-04-17,11.91,
Argentina,ARG,2021-04-18,12.04,
Argentina,ARG,2021-04-19,12.13,
Argentina,ARG,2021-04-20,12.32,
Argentina,ARG,2021-04-21,12.55,
Argentina,ARG,2021-04-22,12.83,
Argentina,ARG,2021-04-23,13.06,
Argentina,ARG,2021-04-24,13.48,
Argentina,ARG,2021-04-25,13.73,
Argentina,ARG,2021-04-26,13.91,
Argentina,ARG,2021-04-27,14.27,
Argentina,ARG,2021-04-28,14.63,
Argentina,ARG,2021-04-29,14.92,
Argentina,ARG,2021-04-30,15.19,
Argentina,ARG,2021-05-01,15.36,
Argentina,ARG,2021-05-02,15.4,
Argentina,ARG,2021-05-03,15.46,
Argentina,ARG,2021-05-04,15.68,
Argentina,ARG,2021-05-05,15.92,
Argentina,ARG,2021-05-06,16.22,
Argentina,ARG,2021-05-07,16.57,
Argentina,ARG,2021-05-08,16.8,
Argentina,ARG,2021-05-09,16.86,
Argentina,ARG,2021-05-10,16.92,
Argentina,ARG,2021-05-11,17.08,
Argentina,ARG,2021-05-12,17.25,
Argentina,ARG,2021-05-13,17.35,
Argentina,ARG,2021-05-14,17.44,
Argentina,ARG,2021-05-15,17.53,
Argentina,ARG,2021-05-16,17.59,
Argentina,ARG,2021-05-17,17.65,
Argentina,ARG,2021-05-18,17.85,
Argentina,ARG,2021-05-19,18.16,
Argentina,ARG,2021-05-20,18.41,
Argentina,ARG,2021-05-21,18.71,
Argentina,ARG,2021-05-22,18.94,
Argentina,ARG,2021-05-23,19.08,
Argentina,ARG,2021-05-24,19.15,
Argentina,ARG,2021-05-25,19.31,
Argentina,ARG,2021-05-26,19.47,
Argentina,ARG,2021-05-27,19.71,
Argentina,ARG,2021-05-28,19.92,
Argentina,ARG,2021-05-29,20.19,
Argentina,ARG,2021-05-30,20.53,
Argentina,ARG,2021-05-31,20.78,
Argentina,ARG,2021-06-01,21.2,
Argentina,ARG,2021-06-02,21.76,
Argentina,ARG,2021-06-03,22.27,
Argentina,ARG,2021-06-04,22.84,
Argentina,ARG,2021-06-05,23.54,
Argentina,ARG,2021-06-06,24.28,
Argentina,ARG,2021-06-07,24.76,
Argentina,ARG,2021-06-08,25.39,
Argentina,ARG,2021-06-09,26.07,
Argentina,ARG,2021-06-10,26.76,
Argentina,ARG,2021-06-11,27.53,
Argentina,ARG,2021-06-12,28.24,
Argentina,ARG,2021-06-13,28.49,
Argentina,ARG,2021-06-14,28.6,
Argentina,ARG,2021-06-15,28.99,
Argentina,ARG,2021-06-16,29.36,
Argentina,ARG,2021-06-17,29.84,
Argentina,ARG,2021-06-18,30.37,
Argentina,ARG,2021-06-19,31.08,
Argentina,ARG,2021-06-20,31.57,
Argentina,ARG,2021-06-21,31.8,
Argentina,ARG,2021-06-22,32.15,
Argentina,ARG,2021-06-23,32.64,
Argentina,ARG,2021-06-24,33.17,
Argentina,ARG,2021-06-25,33.71,
Argentina,ARG,2021-06-26,34.24,
Argentina,ARG,2021-06-27,34.71,
Argentina,ARG,2021-06-28,35.07,
Argentina,ARG,2021-06-29,35.59,
Argentina,ARG,2021-06-30,36.19,
Argentina,ARG,2021-07-01,36.89,
Argentina,ARG,2021-07-02,37.51,
Argentina,ARG,2021-07-03,38.33,
Argentina,ARG,2021-07-04,39.02,
Argentina,ARG,2021-07-05,39.49,
Argentina,ARG,2021-07-06,40.01,
Argentina,ARG,2021-07-07,40.73,
Argentina,ARG,2021-07-08,41.37,
Argentina,ARG,2021-07-09,42.02,
Argentina,ARG,2021-07-10,42.78,
Argentina,ARG,2021-07-11,42.97,
Argentina,ARG,2021-07-12,43.47,
Argentina,ARG,2021-07-13,44.25,
Argentina,ARG,2021-07-14,45.18,
Argentina,ARG,2021-07-15,46.02,
Argentina,ARG,2021-07-16,46.74,
Argentina,ARG,2021-07-17,47.46,
Argentina,ARG,2021-07-18,47.89,
Argentina,ARG,2021-07-19,48.31,
Argentina,ARG,2021-07-20,48.99,
Argentina,ARG,2021-07-21,49.5,
Argentina,ARG,2021-07-22,50.16,
Argentina,ARG,2021-07-23,50.89,
Argentina,ARG,2021-07-24,51.51,
Argentina,ARG,2021-07-25,52,
Argentina,ARG,2021-07-26,52.31,
Argentina,ARG,2021-07-27,52.84,
Argentina,ARG,2021-07-28,53.29,
Argentina,ARG,2021-07-29,53.82,
Argentina,ARG,2021-07-30,54.28,
Argentina,ARG,2021-07-31,54.74,
Argentina,ARG,2021-08-01,55.02,
Argentina,ARG,2021-08-02,55.21,
Argentina,ARG,2021-08-03,55.56,
Argentina,ARG,2021-08-04,56.24,
Argentina,ARG,2021-08-05,56.59,
Argentina,ARG,2021-08-06,56.9,
Argentina,ARG,2021-08-07,57.07,
Argentina,ARG,2021-08-08,57.18,
Argentina,ARG,2021-08-09,57.4,
Argentina,ARG,2021-08-10,57.65,
Argentina,ARG,2021-08-12,57.92,
Argentina,ARG,2021-08-13,58.07,
Argentina,ARG,2021-08-14,58.25,
Argentina,ARG,2021-08-15,58.35,
Argentina,ARG,2021-08-16,58.42,
Argentina,ARG,2021-08-17,58.51,
Argentina,ARG,2021-08-18,58.73,
Argentina,ARG,2021-08-19,58.99,
Argentina,ARG,2021-08-20,59.19,
Argentina,ARG,2021-08-21,59.43,
Argentina,ARG,2021-08-22,59.6,
Argentina,ARG,2021-08-23,59.66,
Argentina,ARG,2021-08-24,59.86,
Argentina,ARG,2021-08-25,60.11,
Argentina,ARG,2021-08-26,60.28,
Argentina,ARG,2021-08-27,60.49,
Argentina,ARG,2021-08-28,60.7,
Argentina,ARG,2021-08-29,60.85,
Argentina,ARG,2021-08-30,60.95,
Argentina,ARG,2021-08-31,61.12,
Argentina,ARG,2021-09-01,61.41,
Argentina,ARG,2021-09-02,61.62,
Argentina,ARG,2021-09-03,61.8,
Argentina,ARG,2021-09-04,61.94,
Argentina,ARG,2021-09-05,62.07,
Argentina,ARG,2021-09-06,62.15,
Argentina,ARG,2021-09-07,62.34,
Argentina,ARG,2021-09-08,62.46,
Argentina,ARG,2021-09-09,62.61,
Argentina,ARG,2021-09-10,62.75,
Argentina,ARG,2021-09-11,62.89,
Argentina,ARG,2021-09-12,62.95,
Argentina,ARG,2021-09-13,62.98,
Argentina,ARG,2021-09-14,63.06,
Argentina,ARG,2021-09-15,63.19,
Argentina,ARG,2021-09-16,63.32,
Argentina,ARG,2021-09-17,63.43,
Argentina,ARG,2021-09-18,63.52,
Argentina,ARG,2021-09-19,63.62,
Argentina,ARG,2021-09-20,63.66,
Argentina,ARG,2021-09-21,63.77,
Argentina,ARG,2021-09-22,63.93,
Argentina,ARG,2021-09-23,64.03,
Argentina,ARG,2021-09-24,64.27,
Argentina,ARG,2021-09-25,64.46,
Argentina,ARG,2021-09-26,64.59,
Argentina,ARG,2021-09-27,64.7,
Argentina,ARG,2021-09-28,64.83,
Argentina,ARG,2021-09-29,64.95,
Argentina,ARG,2021-09-30,65.07,
Argentina,ARG,2021-10-01,65.21,
Argentina,ARG,2021-10-02,65.36,
Argentina,ARG,2021-10-03,65.43,
Argentina,ARG,2021-10-04,65.49,
Argentina,ARG,2021-10-05,65.61,
Argentina,ARG,2021-10-06,65.81,
Argentina,ARG,2021-10-07,65.95,
Argentina,ARG,2021-10-08,66.16,
Argentina,ARG,2021-10-09,66.27,
Argentina,ARG,2021-10-10,66.32,
Argentina,ARG,2021-10-11,66.36,
Argentina,ARG,2021-10-13,66.66,
Argentina,ARG,2021-10-14,67.16,
Argentina,ARG,2021-10-15,67.71,
Argentina,ARG,2021-10-16,68.36,
Argentina,ARG,2021-10-19,69.18,
Argentina,ARG,2021-10-20,69.98,
Argentina,ARG,2021-10-21,70.31,
Argentina,ARG,2021-10-22,70.87,
Argentina,ARG,2021-10-23,71.52,
Argentina,ARG,2021-10-24,72.01,
Argentina,ARG,2021-10-25,72.12,
Argentina,ARG,2021-10-26,72.81,
Argentina,ARG,2021-10-27,73.26,
Argentina,ARG,2021-10-28,73.79,
Argentina,ARG,2021-10-29,74.41,
Argentina,ARG,2021-10-30,74.7,
Argentina,ARG,2021-10-31,75.01,
Argentina,ARG,2021-11-01,75.27,
Argentina,ARG,2021-11-02,75.61,
Argentina,ARG,2021-11-03,75.71,
Argentina,ARG,2021-11-04,76.29,
Argentina,ARG,2021-11-06,76.59,
Argentina,ARG,2021-11-07,77.04,
Argentina,ARG,2021-11-08,77.23,
Argentina,ARG,2021-11-09,77.39,
Argentina,ARG,2021-11-10,77.64,
Argentina,ARG,2021-11-11,77.93,
Argentina,ARG,2021-11-12,78.13,
Argentina,ARG,2021-11-13,78.32,
Argentina,ARG,2021-11-14,78.5,
Argentina,ARG,2021-11-15,78.53,
Argentina,ARG,2021-11-17,78.8,
Argentina,ARG,2021-11-19,79.07,
Argentina,ARG,2021-11-20,79.17,
Argentina,ARG,2021-11-21,79.22,
Argentina,ARG,2021-11-22,79.29,
Argentina,ARG,2021-11-23,79.44,
Argentina,ARG,2021-11-25,79.79,
Argentina,ARG,2021-11-27,80.01,
Argentina,ARG,2021-11-28,80.09,
Argentina,ARG,2021-11-29,80.25,
Argentina,ARG,2021-11-30,80.4,
Argentina,ARG,2021-12-01,80.59,
Argentina,ARG,2021-12-02,80.8,
Argentina,ARG,2021-12-03,80.99,
Argentina,ARG,2021-12-04,81.07,
Armenia,ARM,2021-03-31,0.02,
Armenia,ARM,2021-05-09,0.36,
Armenia,ARM,2021-05-16,0.65,
Armenia,ARM,2021-05-23,0.89,
Armenia,ARM,2021-05-30,1.13,
Armenia,ARM,2021-06-06,1.57,
Armenia,ARM,2021-06-20,1.77,
Armenia,ARM,2021-06-27,1.97,
Armenia,ARM,2021-07-11,2.61,
Armenia,ARM,2021-07-18,3.19,
Armenia,ARM,2021-07-25,3.66,
Armenia,ARM,2021-08-01,4.05,
Armenia,ARM,2021-08-08,4.47,
Armenia,ARM,2021-08-15,4.87,
Armenia,ARM,2021-08-22,5.18,
Armenia,ARM,2021-08-29,5.95,
Armenia,ARM,2021-09-05,6.58,
Armenia,ARM,2021-09-12,7.25,
Armenia,ARM,2021-09-19,8,
Armenia,ARM,2021-09-26,8.92,
Armenia,ARM,2021-10-11,11.59,
Armenia,ARM,2021-10-17,14.64,
Armenia,ARM,2021-10-24,16.78,
Armenia,ARM,2021-10-31,19.52,
Armenia,ARM,2021-11-07,20.68,
Armenia,ARM,2021-11-14,22.98,
Armenia,ARM,2021-11-21,24.89,
Armenia,ARM,2021-11-28,26.93,
Aruba,ABW,2021-03-29,14.55,
Aruba,ABW,2021-04-10,27.24,
Aruba,ABW,2021-04-12,29.05,
Aruba,ABW,2021-04-13,31.31,
Aruba,ABW,2021-04-14,33.64,
Aruba,ABW,2021-04-15,35.43,
Aruba,ABW,2021-04-16,37.28,
Aruba,ABW,2021-04-17,38.97,
Aruba,ABW,2021-04-18,39.03,
Aruba,ABW,2021-04-19,40.36,
Aruba,ABW,2021-04-20,41,
Aruba,ABW,2021-04-21,41.44,
Aruba,ABW,2021-04-22,42.07,
Aruba,ABW,2021-04-23,44.84,
Aruba,ABW,2021-04-24,46.04,
Aruba,ABW,2021-04-25,49.59,
Aruba,ABW,2021-04-26,49.67,
Aruba,ABW,2021-04-28,50.2,
Aruba,ABW,2021-04-29,50.46,
Aruba,ABW,2021-04-30,50.66,
Aruba,ABW,2021-05-03,50.95,
Aruba,ABW,2021-05-04,51.45,
Aruba,ABW,2021-05-05,51.64,
Aruba,ABW,2021-05-06,51.65,
Aruba,ABW,2021-05-07,51.89,
Aruba,ABW,2021-05-08,52,
Aruba,ABW,2021-05-10,52.25,
Aruba,ABW,2021-05-11,52.51,
Aruba,ABW,2021-05-12,52.8,
Aruba,ABW,2021-05-13,53.11,
Aruba,ABW,2021-05-14,53.47,
Aruba,ABW,2021-05-15,53.62,
Aruba,ABW,2021-05-17,54.05,
Aruba,ABW,2021-05-18,54.43,
Aruba,ABW,2021-05-19,54.74,
Aruba,ABW,2021-05-20,55,
Aruba,ABW,2021-05-21,55.36,
Aruba,ABW,2021-05-22,55.98,
Aruba,ABW,2021-05-23,57.13,
Aruba,ABW,2021-05-24,57.42,
Aruba,ABW,2021-05-25,57.97,
Aruba,ABW,2021-05-26,58.07,
Aruba,ABW,2021-05-27,58.3,
Aruba,ABW,2021-05-28,58.49,
Aruba,ABW,2021-05-29,58.69,
Aruba,ABW,2021-05-31,58.88,
Aruba,ABW,2021-06-01,59.03,
Aruba,ABW,2021-06-02,59.2,
Aruba,ABW,2021-06-03,59.71,
Aruba,ABW,2021-06-04,59.71,
Aruba,ABW,2021-06-06,59.71,
Aruba,ABW,2021-06-07,59.88,
Aruba,ABW,2021-06-08,60.15,
Aruba,ABW,2021-06-09,60.42,
Aruba,ABW,2021-06-10,60.66,
Aruba,ABW,2021-06-11,60.86,
Aruba,ABW,2021-06-12,61.61,
Aruba,ABW,2021-06-14,61.74,
Aruba,ABW,2021-06-15,61.88,
Aruba,ABW,2021-06-16,62,
Aruba,ABW,2021-06-17,62.14,
Aruba,ABW,2021-06-18,62.29,
Aruba,ABW,2021-06-20,62.38,
Aruba,ABW,2021-06-21,62.49,
Aruba,ABW,2021-06-22,62.51,
Aruba,ABW,2021-06-23,62.62,
Aruba,ABW,2021-06-24,62.76,
Aruba,ABW,2021-06-27,62.76,
Aruba,ABW,2021-06-28,62.93,
Aruba,ABW,2021-06-29,63.07,
Aruba,ABW,2021-06-30,63.27,
Aruba,ABW,2021-07-01,63.33,
Aruba,ABW,2021-07-02,63.52,
Aruba,ABW,2021-07-05,63.66,
Aruba,ABW,2021-07-06,63.88,
Aruba,ABW,2021-07-07,64.06,
Aruba,ABW,2021-07-08,64.23,
Aruba,ABW,2021-07-09,64.4,
Aruba,ABW,2021-07-10,65.46,
Aruba,ABW,2021-07-12,65.63,
Aruba,ABW,2021-07-13,65.8,
Aruba,ABW,2021-07-14,66.01,
Aruba,ABW,2021-07-15,66.26,
Aruba,ABW,2021-07-16,66.27,
Aruba,ABW,2021-07-19,66.62,
Aruba,ABW,2021-07-20,66.62,
Aruba,ABW,2021-07-21,66.84,
Aruba,ABW,2021-07-22,67.07,
Aruba,ABW,2021-07-23,67.09,
Aruba,ABW,2021-07-26,67.31,
Aruba,ABW,2021-07-27,67.58,
Aruba,ABW,2021-07-28,67.73,
Aruba,ABW,2021-07-29,67.87,
Aruba,ABW,2021-07-30,67.9,
Aruba,ABW,2021-07-31,67.91,
Aruba,ABW,2021-08-01,67.91,
Aruba,ABW,2021-08-02,67.93,
Aruba,ABW,2021-08-03,67.95,
Aruba,ABW,2021-08-04,67.97,
Aruba,ABW,2021-08-05,68.01,
Aruba,ABW,2021-08-06,68.09,
Aruba,ABW,2021-08-09,68.22,
Aruba,ABW,2021-08-10,68.47,
Aruba,ABW,2021-08-11,68.79,
Aruba,ABW,2021-08-12,68.89,
Aruba,ABW,2021-08-13,69.12,
Aruba,ABW,2021-08-16,69.29,
Aruba,ABW,2021-08-17,69.55,
Aruba,ABW,2021-08-18,69.77,
Aruba,ABW,2021-08-19,69.95,
Aruba,ABW,2021-08-20,70.12,
Aruba,ABW,2021-08-22,72.09,
Aruba,ABW,2021-08-23,72.34,
Aruba,ABW,2021-08-24,72.53,
Aruba,ABW,2021-08-25,72.74,
Aruba,ABW,2021-08-26,72.93,
Aruba,ABW,2021-08-27,73.09,
Aruba,ABW,2021-08-29,73.19,
Aruba,ABW,2021-08-30,73.23,
Aruba,ABW,2021-08-31,73.39,
Aruba,ABW,2021-09-01,73.56,
Aruba,ABW,2021-09-02,73.64,
Aruba,ABW,2021-09-03,73.69,
Aruba,ABW,2021-09-06,73.89,
Aruba,ABW,2021-09-07,73.94,
Aruba,ABW,2021-09-08,74.02,
Aruba,ABW,2021-09-09,74.07,
Aruba,ABW,2021-09-10,74.14,
Aruba,ABW,2021-09-11,74.44,
Aruba,ABW,2021-09-12,74.95,
Aruba,ABW,2021-09-13,74.95,
Aruba,ABW,2021-09-14,75.03,
Aruba,ABW,2021-09-15,75.11,
Aruba,ABW,2021-09-16,75.2,
Aruba,ABW,2021-09-20,75.29,
Aruba,ABW,2021-09-21,75.46,
Aruba,ABW,2021-09-22,75.48,
Aruba,ABW,2021-09-23,75.54,
Aruba,ABW,2021-09-24,75.6,
Aruba,ABW,2021-09-25,75.68,
Aruba,ABW,2021-09-26,75.7,
Aruba,ABW,2021-09-27,75.74,
Aruba,ABW,2021-09-28,75.79,
Aruba,ABW,2021-09-29,75.86,
Aruba,ABW,2021-09-30,75.91,
Aruba,ABW,2021-10-01,75.99,
Aruba,ABW,2021-10-02,75.99,
Aruba,ABW,2021-10-04,76.04,
Aruba,ABW,2021-10-05,76.09,
Aruba,ABW,2021-10-06,76.16,
Aruba,ABW,2021-10-07,76.22,
Aruba,ABW,2021-10-08,76.27,
Aruba,ABW,2021-10-09,76.27,
Aruba,ABW,2021-10-10,76.38,
Aruba,ABW,2021-10-12,76.42,
Aruba,ABW,2021-10-13,76.48,
Aruba,ABW,2021-10-14,76.51,
Aruba,ABW,2021-10-15,76.55,
Aruba,ABW,2021-10-18,76.6,
Aruba,ABW,2021-10-19,76.68,
Aruba,ABW,2021-10-20,76.72,
Aruba,ABW,2021-10-21,76.77,
Aruba,ABW,2021-10-22,76.84,
Aruba,ABW,2021-10-25,76.89,
Aruba,ABW,2021-10-26,76.92,
Aruba,ABW,2021-10-27,77,
Aruba,ABW,2021-10-28,77.02,
Aruba,ABW,2021-10-29,77.1,
Aruba,ABW,2021-11-01,77.13,
Aruba,ABW,2021-11-02,77.18,
Aruba,ABW,2021-11-03,77.29,
Aruba,ABW,2021-11-05,77.37,
Aruba,ABW,2021-11-08,77.4,
Aruba,ABW,2021-11-09,77.44,
Aruba,ABW,2021-11-10,77.5,
Aruba,ABW,2021-11-11,77.55,
Aruba,ABW,2021-11-12,77.6,
Aruba,ABW,2021-11-15,77.64,
Aruba,ABW,2021-11-16,77.68,
Aruba,ABW,2021-11-17,77.72,
Aruba,ABW,2021-11-18,77.75,
Aruba,ABW,2021-11-19,77.82,
Aruba,ABW,2021-11-20,77.82,
Aruba,ABW,2021-11-21,77.85,
Aruba,ABW,2021-11-22,77.86,
Aruba,ABW,2021-11-23,77.9,
Aruba,ABW,2021-11-24,77.92,
Aruba,ABW,2021-11-25,77.98,
Aruba,ABW,2021-11-26,77.99,
Aruba,ABW,2021-11-27,78.01,
Aruba,ABW,2021-11-28,78.02,
Aruba,ABW,2021-11-29,78.02,
Aruba,ABW,2021-11-30,78.03,
Aruba,ABW,2021-12-01,78.03,
Aruba,ABW,2021-12-02,78.07,
Aruba,ABW,2021-12-03,78.13,
Asia,,2020-12-15,0,Data for China reported at irregular intervals
Asia,,2020-12-19,0,Data for China reported at irregular intervals
Asia,,2020-12-20,0,Data for China reported at irregular intervals
Asia,,2020-12-21,0,Data for China reported at irregular intervals
Asia,,2020-12-22,0,Data for China reported at irregular intervals
Asia,,2020-12-23,0,Data for China reported at irregular intervals
Asia,,2020-12-24,0.01,Data for China reported at irregular intervals
Asia,,2020-12-25,0.01,Data for China reported at irregular intervals
Asia,,2020-12-26,0.01,Data for China reported at irregular intervals
Asia,,2020-12-27,0.01,Data for China reported at irregular intervals
Asia,,2020-12-28,0.01,Data for China reported at irregular intervals
Asia,,2020-12-29,0.02,Data for China reported at irregular intervals
Asia,,2020-12-30,0.02,Data for China reported at irregular intervals
Asia,,2020-12-31,0.02,Data for China reported at irregular intervals
Asia,,2021-01-01,0.02,Data for China reported at irregular intervals
Asia,,2021-01-02,0.03,Data for China reported at irregular intervals
Asia,,2021-01-03,0.03,Data for China reported at irregular intervals
Asia,,2021-01-04,0.03,Data for China reported at irregular intervals
Asia,,2021-01-05,0.04,Data for China reported at irregular intervals
Asia,,2021-01-06,0.04,Data for China reported at irregular intervals
Asia,,2021-01-07,0.04,Data for China reported at irregular intervals
Asia,,2021-01-08,0.04,Data for China reported at irregular intervals
Asia,,2021-01-09,0.04,Data for China reported at irregular intervals
Asia,,2021-01-10,0.06,Data for China reported at irregular intervals
Asia,,2021-01-11,0.06,Data for China reported at irregular intervals
Asia,,2021-01-12,0.06,Data for China reported at irregular intervals
Asia,,2021-01-13,0.06,Data for China reported at irregular intervals
Asia,,2021-01-14,0.07,Data for China reported at irregular intervals
Asia,,2021-01-15,0.07,Data for China reported at irregular intervals
Asia,,2021-01-16,0.07,Data for China reported at irregular intervals
Asia,,2021-01-17,0.07,Data for China reported at irregular intervals
Asia,,2021-01-18,0.08,Data for China reported at irregular intervals
Asia,,2021-01-19,0.09,Data for China reported at irregular intervals
Asia,,2021-01-20,0.09,Data for China reported at irregular intervals
Asia,,2021-01-21,0.1,Data for China reported at irregular intervals
Asia,,2021-01-22,0.11,Data for China reported at irregular intervals
Asia,,2021-01-23,0.12,Data for China reported at irregular intervals
Asia,,2021-01-24,0.12,Data for China reported at irregular intervals
Asia,,2021-01-25,0.13,Data for China reported at irregular intervals
Asia,,2021-01-26,0.13,Data for China reported at irregular intervals
Asia,,2021-01-27,0.14,Data for China reported at irregular intervals
Asia,,2021-01-28,0.16,Data for China reported at irregular intervals
Asia,,2021-01-29,0.17,Data for China reported at irregular intervals
Asia,,2021-01-30,0.18,Data for China reported at irregular intervals
Asia,,2021-01-31,0.18,Data for China reported at irregular intervals
Asia,,2021-02-01,0.19,Data for China reported at irregular intervals
Asia,,2021-02-02,0.2,Data for China reported at irregular intervals
Asia,,2021-02-03,0.21,Data for China reported at irregular intervals
Asia,,2021-02-04,0.23,Data for China reported at irregular intervals
Asia,,2021-02-05,0.25,Data for China reported at irregular intervals
Asia,,2021-02-06,0.26,Data for China reported at irregular intervals
Asia,,2021-02-07,0.26,Data for China reported at irregular intervals
Asia,,2021-02-08,0.27,Data for China reported at irregular intervals
Asia,,2021-02-09,0.29,Data for China reported at irregular intervals
Asia,,2021-02-10,0.3,Data for China reported at irregular intervals
Asia,,2021-02-11,0.32,Data for China reported at irregular intervals
Asia,,2021-02-12,0.39,Data for China reported at irregular intervals
Asia,,2021-02-13,0.41,Data for China reported at irregular intervals
Asia,,2021-02-14,0.42,Data for China reported at irregular intervals
Asia,,2021-02-15,0.44,Data for China reported at irregular intervals
Asia,,2021-02-16,0.46,Data for China reported at irregular intervals
Asia,,2021-02-17,0.49,Data for China reported at irregular intervals
Asia,,2021-02-18,0.52,Data for China reported at irregular intervals
Asia,,2021-02-19,0.54,Data for China reported at irregular intervals
Asia,,2021-02-20,0.56,Data for China reported at irregular intervals
Asia,,2021-02-21,0.56,Data for China reported at irregular intervals
Asia,,2021-02-22,0.58,Data for China reported at irregular intervals
Asia,,2021-02-23,0.66,Data for China reported at irregular intervals
Asia,,2021-02-24,0.68,Data for China reported at irregular intervals
Asia,,2021-02-25,0.7,Data for China reported at irregular intervals
Asia,,2021-02-26,0.71,Data for China reported at irregular intervals
Asia,,2021-02-27,0.73,Data for China reported at irregular intervals
Asia,,2021-02-28,0.73,Data for China reported at irregular intervals
Asia,,2021-03-01,0.75,Data for China reported at irregular intervals
Asia,,2021-03-02,0.79,Data for China reported at irregular intervals
Asia,,2021-03-03,0.82,Data for China reported at irregular intervals
Asia,,2021-03-04,0.86,Data for China reported at irregular intervals
Asia,,2021-03-05,0.89,Data for China reported at irregular intervals
Asia,,2021-03-06,0.92,Data for China reported at irregular intervals
Asia,,2021-03-07,0.94,Data for China reported at irregular intervals
Asia,,2021-03-08,0.98,Data for China reported at irregular intervals
Asia,,2021-03-09,1.02,Data for China reported at irregular intervals
Asia,,2021-03-10,1.07,Data for China reported at irregular intervals
Asia,,2021-03-11,1.09,Data for China reported at irregular intervals
Asia,,2021-03-12,1.13,Data for China reported at irregular intervals
Asia,,2021-03-13,1.17,Data for China reported at irregular intervals
Asia,,2021-03-14,1.18,Data for China reported at irregular intervals
Asia,,2021-03-15,1.25,Data for China reported at irregular intervals
Asia,,2021-03-16,1.31,Data for China reported at irregular intervals
Asia,,2021-03-17,1.36,Data for China reported at irregular intervals
Asia,,2021-03-18,1.41,Data for China reported at irregular intervals
Asia,,2021-03-19,1.5,Data for China reported at irregular intervals
Asia,,2021-03-20,1.56,Data for China reported at irregular intervals
Asia,,2021-03-21,1.57,Data for China reported at irregular intervals
Asia,,2021-03-22,1.66,Data for China reported at irregular intervals
Asia,,2021-03-23,1.72,Data for China reported at irregular intervals
Asia,,2021-03-24,1.78,Data for China reported at irregular intervals
Asia,,2021-03-25,1.84,Data for China reported at irregular intervals
Asia,,2021-03-26,1.9,Data for China reported at irregular intervals
Asia,,2021-03-27,1.95,Data for China reported at irregular intervals
Asia,,2021-03-28,1.97,Data for China reported at irregular intervals
